Patient	Stat	window	sput.val	cult.val
Patient 22	td	4350000	-0.619020184	-1.065498401
Patient 22	pi	4360000	9.2384e-05	8.2444e-05
Patient 22	theta	4360000	0.000117735	0.000131978
Patient 22	td	4360000	-0.592636627	-1.050070527
Patient 22	pi	4370000	9.9639e-05	8.8663e-05
Patient 22	theta	4370000	0.000124771	0.000139471
Patient 22	td	4370000	-0.55599277	-1.019149229
Patient 23	pi	50000	1.9188e-05	2.0939e-05
Patient 23	theta	50000	6.6954e-05	6.7316e-05
Patient 23	td	50000	-2.001646256	-1.9300921
Patient 23	pi	60000	2.095e-05	2.1249e-05
Patient 23	theta	60000	7.3151e-05	6.7661e-05
Patient 23	td	60000	-2.002935032	-1.921380886
Patient 23	pi	70000	2.1412e-05	2.0109e-05
Patient 23	theta	70000	7.4793e-05	6.3835e-05
Patient 23	td	70000	-2.003723075	-1.91692064
Patient 23	pi	80000	2.201e-05	2.1434e-05
Patient 23	theta	80000	7.7541e-05	6.8652e-05
Patient 23	td	80000	-2.010599304	-1.927115715
Patient 23	pi	90000	2.1991e-05	1.8031e-05
Patient 23	theta	90000	7.7804e-05	6.2328e-05
Patient 23	td	90000	-2.013880617	-1.991364255
Patient 23	pi	100000	2.0099e-05	1.6443e-05
Patient 23	theta	100000	7.0942e-05	5.6695e-05
Patient 23	td	100000	-2.010351524	-1.986335353
Patient 23	pi	110000	1.8307e-05	1.431e-05
Patient 23	theta	110000	6.4599e-05	4.9132e-05
Patient 23	td	110000	-2.008033427	-1.972205188
Patient 23	pi	120000	1.8963e-05	1.4726e-05
Patient 23	theta	120000	6.6917e-05	5.0768e-05
Patient 23	td	120000	-2.008340059	-1.9796795
Patient 23	pi	130000	1.857e-05	1.4236e-05
Patient 23	theta	130000	6.5519e-05	4.8996e-05
Patient 23	td	130000	-2.006718878	-1.975907954
Patient 23	pi	140000	1.9167e-05	1.4244e-05
Patient 23	theta	140000	6.7623e-05	4.9327e-05
Patient 23	td	140000	-2.006217257	-1.977687652
Patient 23	pi	150000	1.8315e-05	1.4122e-05
Patient 23	theta	150000	6.4615e-05	4.8743e-05
Patient 23	td	150000	-2.005243115	-1.977664158
Patient 23	pi	160000	1.7847e-05	1.2923e-05
Patient 23	theta	160000	6.2964e-05	4.5051e-05
Patient 23	td	160000	-2.004764528	-1.985342462
Patient 23	pi	170000	1.6138e-05	1.4916e-05
Patient 23	theta	170000	5.6917e-05	5.2095e-05
Patient 23	td	170000	-2.001096805	-1.993243362
Patient 23	pi	180000	1.7262e-05	1.4624e-05
Patient 23	theta	180000	6.0226e-05	5.1059e-05
Patient 23	td	180000	-1.995734643	-1.991311028
Patient 23	pi	190000	1.5463e-05	1.4308e-05
Patient 23	theta	190000	5.3875e-05	4.995e-05
Patient 23	td	190000	-1.991627132	-1.98938797
Patient 23	pi	200000	1.5568e-05	1.519e-05
Patient 23	theta	200000	5.4412e-05	5.3046e-05
Patient 23	td	200000	-1.993851005	-1.99034083
Patient 23	pi	210000	1.7211e-05	1.4586e-05
Patient 23	theta	210000	6.024e-05	5.092e-05
Patient 23	td	210000	-1.99920053	-1.987094939
Patient 23	pi	220000	1.7279e-05	1.4796e-05
Patient 23	theta	220000	6.0481e-05	5.1663e-05
Patient 23	td	220000	-1.999865376	-1.989554948
Patient 23	pi	230000	1.8237e-05	1.5091e-05
Patient 23	theta	230000	6.3869e-05	5.272e-05
Patient 23	td	230000	-2.00251984	-1.993149959
Patient 23	pi	240000	1.8311e-05	1.6582e-05
Patient 23	theta	240000	6.413e-05	5.8003e-05
Patient 23	td	240000	-2.001765345	-1.999208726
Patient 23	pi	250000	1.9249e-05	1.5749e-05
Patient 23	theta	250000	6.7465e-05	5.5221e-05
Patient 23	td	250000	-2.003836708	-1.999525189
Patient 23	pi	260000	1.829e-05	1.618e-05
Patient 23	theta	260000	6.4053e-05	5.7057e-05
Patient 23	td	260000	-2.001242198	-2.004640618
Patient 23	pi	270000	1.9021e-05	1.4523e-05
Patient 23	theta	270000	6.6631e-05	5.1193e-05
Patient 23	td	270000	-2.001801805	-2.001328973
Patient 23	pi	280000	1.9945e-05	1.3159e-05
Patient 23	theta	280000	6.8782e-05	4.6369e-05
Patient 23	td	280000	-1.989156832	-1.998490403
Patient 23	pi	290000	6.9736e-05	3.1849e-05
Patient 23	theta	290000	0.000121566	6.5458e-05
Patient 23	td	290000	-1.190847356	-1.427389997
Patient 23	pi	300000	7.0824e-05	3.2332e-05
Patient 23	theta	300000	0.000123464	6.6619e-05
Patient 23	td	300000	-1.191304328	-1.429718523
Patient 23	pi	310000	7.2541e-05	3.4926e-05
Patient 23	theta	310000	0.000124221	7.3892e-05
Patient 23	td	310000	-1.157350068	-1.468139543
Patient 23	pi	320000	7.5726e-05	3.5301e-05
Patient 23	theta	320000	0.000127926	7.2224e-05
Patient 23	td	320000	-1.137624775	-1.423393904
Patient 23	pi	330000	8.03e-05	3.7807e-05
Patient 23	theta	330000	0.00013532	7.7536e-05
Patient 23	td	330000	-1.136911472	-1.42508471
Patient 23	pi	340000	7.9822e-05	3.5944e-05
Patient 23	theta	340000	0.000139388	7.2831e-05
Patient 23	td	340000	-1.199865225	-1.406934785
Patient 23	pi	350000	8.0155e-05	3.7149e-05
Patient 23	theta	350000	0.000138862	7.6542e-05
Patient 23	td	350000	-1.185916513	-1.435305231
Patient 23	pi	360000	8.1305e-05	3.7357e-05
Patient 23	theta	360000	0.000141974	7.6971e-05
Patient 23	td	360000	-1.196004211	-1.43226691
Patient 23	pi	370000	7.9567e-05	3.8518e-05
Patient 23	theta	370000	0.000139371	8.2165e-05
Patient 23	td	370000	-1.203499203	-1.479526621
Patient 23	pi	380000	8.197e-05	4.1194e-05
Patient 23	theta	380000	0.00013841	8.7151e-05
Patient 23	td	380000	-1.14331016	-1.464163609
Patient 23	pi	390000	2.3166e-05	1.7831e-05
Patient 23	theta	390000	8.1512e-05	6.2883e-05
Patient 23	td	390000	-2.005857103	-1.99835655
Patient 23	pi	400000	2.2869e-05	1.9123e-05
Patient 23	theta	400000	8.0457e-05	6.7664e-05
Patient 23	td	400000	-2.004698818	-2.003942743
Patient 23	pi	410000	2.3857e-05	1.6389e-05
Patient 23	theta	410000	8.3955e-05	5.7989e-05
Patient 23	td	410000	-2.006359751	-1.997633027
Patient 23	pi	420000	2.2926e-05	1.9801e-05
Patient 23	theta	420000	8.068e-05	7.0062e-05
Patient 23	td	420000	-2.006148135	-2.007081973
Patient 23	pi	430000	2.1547e-05	1.949e-05
Patient 23	theta	430000	7.5989e-05	6.8759e-05
Patient 23	td	430000	-2.004903256	-2.003264732
Patient 23	pi	440000	1.9713e-05	1.9095e-05
Patient 23	theta	440000	6.9723e-05	6.7345e-05
Patient 23	td	440000	-2.001273752	-1.998150314
Patient 23	pi	450000	2.3279e-05	1.823e-05
Patient 23	theta	450000	7.5349e-05	6.4294e-05
Patient 23	td	450000	-1.931982103	-1.997779927
Patient 23	pi	460000	2.2474e-05	1.7143e-05
Patient 23	theta	460000	7.2379e-05	6.0453e-05
Patient 23	td	460000	-1.927331678	-1.996139276
Patient 23	pi	470000	2.3079e-05	1.7637e-05
Patient 23	theta	470000	7.4289e-05	6.2195e-05
Patient 23	td	470000	-1.927570107	-1.995824247
Patient 23	pi	480000	2.204e-05	1.7185e-05
Patient 23	theta	480000	7.1028e-05	6.0607e-05
Patient 23	td	480000	-1.930153272	-1.997021877
Patient 23	pi	490000	2.2212e-05	1.7318e-05
Patient 23	theta	490000	7.1974e-05	6.0896e-05
Patient 23	td	490000	-1.93643892	-1.998858291
Patient 23	pi	500000	2.2388e-05	1.6806e-05
Patient 23	theta	500000	7.269e-05	5.9087e-05
Patient 23	td	500000	-1.937886855	-1.997371985
Patient 23	pi	510000	2.0359e-05	1.8015e-05
Patient 23	theta	510000	6.5723e-05	6.3375e-05
Patient 23	td	510000	-1.932021335	-2.001250609
Patient 23	pi	520000	2.0955e-05	1.6347e-05
Patient 23	theta	520000	6.804e-05	5.7479e-05
Patient 23	td	520000	-1.937382041	-1.998068101
Patient 23	pi	530000	2.1118e-05	1.6171e-05
Patient 23	theta	530000	6.9014e-05	5.7054e-05
Patient 23	td	530000	-1.943872417	-2.002527131
Patient 23	pi	540000	2.0828e-05	1.7501e-05
Patient 23	theta	540000	6.8123e-05	6.1596e-05
Patient 23	td	540000	-1.943867528	-2.003056682
Patient 23	pi	550000	1.6143e-05	1.7214e-05
Patient 23	theta	550000	5.6946e-05	6.0582e-05
Patient 23	td	550000	-2.002396766	-2.002449216
Patient 23	pi	560000	1.6233e-05	1.7342e-05
Patient 23	theta	560000	5.7445e-05	6.1028e-05
Patient 23	td	560000	-2.003411535	-2.001776808
Patient 23	pi	570000	1.6513e-05	1.6317e-05
Patient 23	theta	570000	5.8435e-05	5.7399e-05
Patient 23	td	570000	-2.003899107	-2.000092477
Patient 23	pi	580000	1.6762e-05	1.6101e-05
Patient 23	theta	580000	5.9313e-05	5.66e-05
Patient 23	td	580000	-2.002044801	-1.994555012
Patient 23	pi	590000	1.5774e-05	1.6257e-05
Patient 23	theta	590000	5.5819e-05	5.7317e-05
Patient 23	td	590000	-1.994743892	-1.992269916
Patient 23	pi	600000	1.7044e-05	1.6253e-05
Patient 23	theta	600000	5.9844e-05	5.6864e-05
Patient 23	td	600000	-1.992439286	-1.982417424
Patient 23	pi	610000	1.6237e-05	1.5995e-05
Patient 23	theta	610000	5.6994e-05	5.5951e-05
Patient 23	td	610000	-1.988931082	-1.980655939
Patient 23	pi	620000	1.616e-05	1.4541e-05
Patient 23	theta	620000	5.6678e-05	5.08e-05
Patient 23	td	620000	-1.988377271	-1.966911342
Patient 23	pi	630000	1.5244e-05	1.7747e-05
Patient 23	theta	630000	5.3413e-05	6.1879e-05
Patient 23	td	630000	-1.982436182	-1.978844275
Patient 23	pi	640000	1.5292e-05	1.5885e-05
Patient 23	theta	640000	5.3604e-05	5.5562e-05
Patient 23	td	640000	-1.986050243	-1.979967672
Patient 23	pi	650000	1.7115e-05	1.8536e-05
Patient 23	theta	650000	6.0043e-05	6.4917e-05
Patient 23	td	650000	-1.989737803	-1.992248897
Patient 23	pi	660000	1.8248e-05	1.7895e-05
Patient 23	theta	660000	6.404e-05	6.263e-05
Patient 23	td	660000	-1.991186663	-1.989362782
Patient 23	pi	670000	1.8056e-05	1.6766e-05
Patient 23	theta	670000	6.2883e-05	5.8639e-05
Patient 23	td	670000	-1.983376531	-1.986668887
Patient 23	pi	680000	1.9051e-05	1.7262e-05
Patient 23	theta	680000	6.6468e-05	6.044e-05
Patient 23	td	680000	-1.989312839	-1.992350425
Patient 23	pi	690000	1.8643e-05	1.595e-05
Patient 23	theta	690000	6.4961e-05	5.5881e-05
Patient 23	td	690000	-1.994661921	-1.994726046
Patient 23	pi	700000	1.7386e-05	1.5125e-05
Patient 23	theta	700000	6.0893e-05	5.332e-05
Patient 23	td	700000	-1.996118671	-1.99695496
Patient 23	pi	710000	1.8479e-05	1.6466e-05
Patient 23	theta	710000	6.4752e-05	5.7883e-05
Patient 23	td	710000	-1.998167963	-1.998076359
Patient 23	pi	720000	1.8301e-05	1.7001e-05
Patient 23	theta	720000	6.3765e-05	5.9774e-05
Patient 23	td	720000	-1.993351842	-2.000034507
Patient 23	pi	730000	1.7771e-05	1.5472e-05
Patient 23	theta	730000	6.1932e-05	5.4556e-05
Patient 23	td	730000	-1.993655494	-1.999249447
Patient 23	pi	740000	1.6584e-05	1.5603e-05
Patient 23	theta	740000	5.7737e-05	5.5015e-05
Patient 23	td	740000	-1.991074588	-1.999797184
Patient 23	pi	750000	1.6878e-05	1.34e-05
Patient 23	theta	750000	5.8783e-05	4.7235e-05
Patient 23	td	750000	-1.992917275	-1.993246208
Patient 23	pi	760000	1.7295e-05	1.4432e-05
Patient 23	theta	760000	6.0313e-05	5.0896e-05
Patient 23	td	760000	-1.995311499	-1.99661323
Patient 23	pi	770000	1.8242e-05	1.5846e-05
Patient 23	theta	770000	6.4025e-05	5.574e-05
Patient 23	td	770000	-2.00218277	-1.99921132
Patient 23	pi	780000	1.7669e-05	1.5386e-05
Patient 23	theta	780000	6.2014e-05	5.4126e-05
Patient 23	td	780000	-2.002149414	-2.000459863
Patient 23	pi	790000	1.8166e-05	1.7088e-05
Patient 23	theta	790000	6.3911e-05	6.0123e-05
Patient 23	td	790000	-2.003368702	-2.003133643
Patient 23	pi	800000	1.9687e-05	1.6958e-05
Patient 23	theta	800000	6.9293e-05	5.966e-05
Patient 23	td	800000	-2.005852348	-2.002597633
Patient 23	pi	810000	1.9497e-05	1.5046e-05
Patient 23	theta	810000	6.8627e-05	5.3066e-05
Patient 23	td	810000	-2.005977224	-2.000686211
Patient 23	pi	820000	2.039e-05	1.5261e-05
Patient 23	theta	820000	7.2143e-05	5.3827e-05
Patient 23	td	820000	-2.01036882	-2.001168231
Patient 23	pi	830000	2.2054e-05	1.454e-05
Patient 23	theta	830000	7.7857e-05	5.1106e-05
Patient 23	td	830000	-2.01032732	-1.995763055
Patient 23	pi	840000	2.6341e-05	1.4422e-05
Patient 23	theta	840000	9.2675e-05	5.0689e-05
Patient 23	td	840000	-2.011176881	-1.993689028
Patient 23	pi	850000	2.8513e-05	1.393e-05
Patient 23	theta	850000	0.000100336	4.894e-05
Patient 23	td	850000	-2.01197116	-1.991811005
Patient 23	pi	860000	2.7314e-05	1.4642e-05
Patient 23	theta	860000	9.6081e-05	5.1435e-05
Patient 23	td	860000	-2.010890717	-1.993397361
Patient 23	pi	870000	2.5753e-05	1.4898e-05
Patient 23	theta	870000	9.057e-05	5.2521e-05
Patient 23	td	870000	-2.010089929	-1.995974114
Patient 23	pi	880000	2.5761e-05	1.4795e-05
Patient 23	theta	880000	9.0576e-05	5.2149e-05
Patient 23	td	880000	-2.009255587	-1.994001633
Patient 23	pi	890000	2.5017e-05	1.512e-05
Patient 23	theta	890000	8.7798e-05	5.3294e-05
Patient 23	td	890000	-2.008027528	-1.999315904
Patient 23	pi	900000	2.6245e-05	1.585e-05
Patient 23	theta	900000	9.2184e-05	5.589e-05
Patient 23	td	900000	-2.010167541	-2.004009283
Patient 23	pi	910000	2.7517e-05	1.8605e-05
Patient 23	theta	910000	9.6675e-05	6.5636e-05
Patient 23	td	910000	-2.010708451	-2.008472226
Patient 23	pi	920000	2.6429e-05	1.8809e-05
Patient 23	theta	920000	9.2795e-05	6.6351e-05
Patient 23	td	920000	-2.009146565	-2.007171852
Patient 23	pi	930000	2.6e-05	1.9562e-05
Patient 23	theta	930000	9.1443e-05	6.9192e-05
Patient 23	td	930000	-2.010271325	-2.009674649
Patient 23	pi	940000	2.3971e-05	2.1409e-05
Patient 23	theta	940000	8.4625e-05	7.5551e-05
Patient 23	td	940000	-2.01176868	-2.010014237
Patient 23	pi	950000	2.2854e-05	2.2138e-05
Patient 23	theta	950000	8.0689e-05	7.8134e-05
Patient 23	td	950000	-2.011391992	-2.011180029
Patient 23	pi	960000	2.3711e-05	2.0858e-05
Patient 23	theta	960000	8.3709e-05	7.3622e-05
Patient 23	td	960000	-2.011501466	-2.010308419
Patient 23	pi	970000	2.2922e-05	2.079e-05
Patient 23	theta	970000	8.0917e-05	7.3382e-05
Patient 23	td	970000	-2.011153746	-2.010013684
Patient 23	pi	980000	2.3346e-05	2.0785e-05
Patient 23	theta	980000	8.2416e-05	7.3363e-05
Patient 23	td	980000	-2.011488621	-2.00988559
Patient 23	pi	990000	2.2173e-05	1.9359e-05
Patient 23	theta	990000	7.8445e-05	6.8334e-05
Patient 23	td	990000	-2.012561011	-2.008406527
Patient 23	pi	1000000	1.8867e-05	1.9602e-05
Patient 23	theta	1000000	6.6747e-05	6.9023e-05
Patient 23	td	1000000	-2.008712427	-2.00775104
Patient 23	pi	1010000	1.888e-05	1.8216e-05
Patient 23	theta	1010000	6.6795e-05	6.4095e-05
Patient 23	td	1010000	-2.00899976	-2.005853334
Patient 23	pi	1020000	2.0009e-05	1.6907e-05
Patient 23	theta	1020000	7.0784e-05	5.9473e-05
Patient 23	td	1020000	-2.011277142	-2.004270796
Patient 23	pi	1030000	1.9702e-05	1.5252e-05
Patient 23	theta	1030000	6.9698e-05	5.3619e-05
Patient 23	td	1030000	-2.010957475	-2.000457647
Patient 23	pi	1040000	1.8029e-05	1.5695e-05
Patient 23	theta	1040000	6.3782e-05	5.5346e-05
Patient 23	td	1040000	-2.009005788	-2.003445007
Patient 23	pi	1050000	1.6525e-05	1.5167e-05
Patient 23	theta	1050000	5.8459e-05	5.3466e-05
Patient 23	td	1050000	-2.00435256	-2.000230014
Patient 23	pi	1060000	1.5029e-05	1.4389e-05
Patient 23	theta	1060000	5.3179e-05	5.0717e-05
Patient 23	td	1060000	-2.000261787	-1.999177457
Patient 23	pi	1070000	1.5749e-05	1.3731e-05
Patient 23	theta	1070000	5.5547e-05	4.8042e-05
Patient 23	td	1070000	-1.998844943	-1.990973935
Patient 23	pi	1080000	1.505e-05	1.5943e-05
Patient 23	theta	1080000	5.3074e-05	5.5875e-05
Patient 23	td	1080000	-1.997328375	-1.999397411
Patient 23	pi	1090000	1.7121e-05	1.8239e-05
Patient 23	theta	1090000	6.0229e-05	6.3976e-05
Patient 23	td	1090000	-2.001601153	-2.003751392
Patient 23	pi	1100000	1.5731e-05	1.5757e-05
Patient 23	theta	1100000	5.5309e-05	5.5356e-05
Patient 23	td	1100000	-1.998894763	-2.001205574
Patient 23	pi	1110000	1.4585e-05	1.6983e-05
Patient 23	theta	1110000	5.1246e-05	5.9719e-05
Patient 23	td	1110000	-1.994422336	-2.003398305
Patient 23	pi	1120000	1.316e-05	1.8348e-05
Patient 23	theta	1120000	4.6192e-05	6.4532e-05
Patient 23	td	1120000	-1.985825665	-2.004479912
Patient 23	pi	1130000	1.2971e-05	1.8293e-05
Patient 23	theta	1130000	4.534e-05	6.4332e-05
Patient 23	td	1130000	-1.983167526	-2.00436803
Patient 23	pi	1140000	1.3678e-05	1.7551e-05
Patient 23	theta	1140000	4.7834e-05	6.1701e-05
Patient 23	td	1140000	-1.986655433	-2.002751731
Patient 23	pi	1150000	1.3156e-05	1.8054e-05
Patient 23	theta	1150000	4.6013e-05	6.3496e-05
Patient 23	td	1150000	-1.986786249	-2.004793641
Patient 23	pi	1160000	1.3973e-05	1.9573e-05
Patient 23	theta	1160000	4.8898e-05	6.8862e-05
Patient 23	td	1160000	-1.988261909	-2.006282108
Patient 23	pi	1170000	1.4797e-05	2.0655e-05
Patient 23	theta	1170000	5.1771e-05	7.3038e-05
Patient 23	td	1170000	-1.986685674	-2.009444871
Patient 23	pi	1180000	1.5263e-05	1.7298e-05
Patient 23	theta	1180000	5.3434e-05	6.1177e-05
Patient 23	td	1180000	-1.989439299	-2.004615866
Patient 23	pi	1190000	1.3531e-05	1.5865e-05
Patient 23	theta	1190000	4.7497e-05	5.613e-05
Patient 23	td	1190000	-1.987129754	-2.00299396
Patient 23	pi	1200000	1.4694e-05	1.7672e-05
Patient 23	theta	1200000	5.1611e-05	6.2341e-05
Patient 23	td	1200000	-1.990898967	-2.004031056
Patient 23	pi	1210000	1.3728e-05	1.4648e-05
Patient 23	theta	1210000	4.8192e-05	5.1639e-05
Patient 23	td	1210000	-1.986843956	-1.995873008
Patient 23	pi	1220000	1.4894e-05	1.3965e-05
Patient 23	theta	1220000	5.2328e-05	4.9228e-05
Patient 23	td	1220000	-1.992701213	-1.995259014
Patient 23	pi	1230000	1.48e-05	1.566e-05
Patient 23	theta	1230000	5.2174e-05	5.523e-05
Patient 23	td	1230000	-1.995903692	-1.999889846
Patient 23	pi	1240000	1.4435e-05	1.423e-05
Patient 23	theta	1240000	5.0532e-05	5.0177e-05
Patient 23	td	1240000	-1.991024497	-1.997513518
Patient 23	pi	1250000	1.765e-05	1.4862e-05
Patient 23	theta	1250000	6.0302e-05	5.1546e-05
Patient 23	td	1250000	-1.97788808	-1.981912832
Patient 23	pi	1260000	1.7553e-05	1.4622e-05
Patient 23	theta	1260000	5.9944e-05	5.0694e-05
Patient 23	td	1260000	-1.976890227	-1.983916821
Patient 23	pi	1270000	1.6729e-05	1.4273e-05
Patient 23	theta	1270000	5.7303e-05	4.9512e-05
Patient 23	td	1270000	-1.979380153	-1.983227493
Patient 23	pi	1280000	1.6029e-05	1.4803e-05
Patient 23	theta	1280000	5.4837e-05	5.1392e-05
Patient 23	td	1280000	-1.977410491	-1.984260143
Patient 23	pi	1290000	1.7252e-05	1.4893e-05
Patient 23	theta	1290000	5.9099e-05	5.1679e-05
Patient 23	td	1290000	-1.980446076	-1.986768988
Patient 23	pi	1300000	1.6815e-05	1.4003e-05
Patient 23	theta	1300000	5.7474e-05	4.8656e-05
Patient 23	td	1300000	-1.975967976	-1.983032412
Patient 23	pi	1310000	1.7285e-05	1.4919e-05
Patient 23	theta	1310000	5.915e-05	5.1717e-05
Patient 23	td	1310000	-1.976634469	-1.983185782
Patient 23	pi	1320000	1.8457e-05	1.5804e-05
Patient 23	theta	1320000	6.3289e-05	5.485e-05
Patient 23	td	1320000	-1.979175952	-1.988667183
Patient 23	pi	1330000	2.0381e-05	1.5688e-05
Patient 23	theta	1330000	7.0141e-05	5.4462e-05
Patient 23	td	1330000	-1.98455163	-1.98931438
Patient 23	pi	1340000	2.1843e-05	1.5829e-05
Patient 23	theta	1340000	7.5633e-05	5.4936e-05
Patient 23	td	1340000	-1.991281028	-1.988762535
Patient 23	pi	1350000	2.1284e-05	1.45e-05
Patient 23	theta	1350000	7.5318e-05	5.1128e-05
Patient 23	td	1350000	-2.010740019	-1.996825976
Patient 23	pi	1360000	2.0884e-05	1.529e-05
Patient 23	theta	1360000	7.3901e-05	5.3926e-05
Patient 23	td	1360000	-2.010440598	-2.001191364
Patient 23	pi	1370000	2.0806e-05	1.6076e-05
Patient 23	theta	1370000	7.3625e-05	5.6702e-05
Patient 23	td	1370000	-2.010239511	-2.003463343
Patient 23	pi	1380000	2.22e-05	1.735e-05
Patient 23	theta	1380000	7.8001e-05	6.0855e-05
Patient 23	td	1380000	-2.004798477	-2.000032461
Patient 23	pi	1390000	2.0533e-05	1.5681e-05
Patient 23	theta	1390000	7.1946e-05	5.4967e-05
Patient 23	td	1390000	-2.000648002	-1.998250661
Patient 23	pi	1400000	2.0884e-05	1.6945e-05
Patient 23	theta	1400000	7.3202e-05	5.9306e-05
Patient 23	td	1400000	-2.002959384	-2.000613554
Patient 23	pi	1410000	2.1473e-05	1.6091e-05
Patient 23	theta	1410000	7.529e-05	5.6451e-05
Patient 23	td	1410000	-2.00367914	-2.001133153
Patient 23	pi	1420000	1.9182e-05	1.5848e-05
Patient 23	theta	1420000	6.7194e-05	5.5594e-05
Patient 23	td	1420000	-2.002296155	-2.000884468
Patient 23	pi	1430000	1.7332e-05	1.503e-05
Patient 23	theta	1430000	6.0628e-05	5.2684e-05
Patient 23	td	1430000	-1.998076827	-1.99704602
Patient 23	pi	1440000	0.000172077	0.000155802
Patient 23	theta	1440000	0.000169896	0.000168596
Patient 23	td	1440000	0.049336147	-0.206701319
Patient 23	pi	1450000	0.000171188	0.00015715
Patient 23	theta	1450000	0.000171875	0.000173142
Patient 23	td	1450000	-5.0555e-05	-0.252438286
Patient 23	pi	1460000	0.000173356	0.000156128
Patient 23	theta	1460000	0.000179473	0.000168601
Patient 23	td	1460000	-0.08802096	-0.202659652
Patient 23	pi	1470000	0.000171856	0.000154042
Patient 23	theta	1470000	0.000176907	0.000162424
Patient 23	td	1470000	-0.070088398	-0.140378215
Patient 23	pi	1480000	0.000166707	0.000148897
Patient 23	theta	1480000	0.000171008	0.000154196
Patient 23	td	1480000	-0.062759808	-0.093660145
Patient 23	pi	1490000	0.000170869	0.000151636
Patient 23	theta	1490000	0.000179594	0.000158268
Patient 23	td	1490000	-0.128660398	-0.115821386
Patient 23	pi	1500000	0.000172434	0.000152677
Patient 23	theta	1500000	0.000179981	0.000158159
Patient 23	td	1500000	-0.107340155	-0.092228758
Patient 23	pi	1510000	0.00017685	0.000156312
Patient 23	theta	1510000	0.00018251	0.000161925
Patient 23	td	1510000	-0.073368631	-0.090501134
Patient 23	pi	1520000	0.000180088	0.000158867
Patient 23	theta	1520000	0.00018532	0.000161957
Patient 23	td	1520000	-0.066736176	-0.046490964
Patient 23	pi	1530000	0.000181809	0.000160086
Patient 23	theta	1530000	0.000188432	0.000164784
Patient 23	td	1530000	-0.087735897	-0.074242846
Patient 23	pi	1540000	1.9894e-05	1.3981e-05
Patient 23	theta	1540000	6.9853e-05	4.9105e-05
Patient 23	td	1540000	-2.002577159	-1.994213041
Patient 23	pi	1550000	1.6978e-05	1.2894e-05
